# Basis 2024 - N1332 (Up to date)
# 1270 data points written for 4 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (50.2 m/s)
#
# Time (s),Altitude (m),Total velocity (m/s),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
13.663,1592.065,197.851,0.523
13.713,1601.413,197.108,0.523
13.763,1610.723,196.369,0.523
13.813,1619.996,195.632,0.522
13.863,1629.231,194.897,0.522
13.913,1638.43,194.165,0.521
13.963,1647.591,193.436,0.521
14.013,1656.715,192.709,0.521
14.063,1665.803,191.985,0.52
14.113,1674.854,191.263,0.52
14.163,1683.868,190.544,0.52
14.213,1692.846,189.827,0.519
14.263,1701.787,189.112,0.519
14.313,1710.692,188.4,0.519
14.363,1719.561,187.691,0.518
14.413,1728.394,186.984,0.518
14.463,1737.191,186.279,0.518
14.513,1745.952,185.576,0.517
14.563,1754.677,184.876,0.517
14.613,1763.367,184.178,0.517
14.663,1772.021,183.482,0.516
14.713,1780.639,182.789,0.516
14.763,1789.223,182.098,0.516
14.813,1797.771,181.409,0.515
14.863,1806.284,180.722,0.515
14.913,1814.762,180.037,0.515
14.963,1823.205,179.355,0.514
15.013,1831.613,178.674,0.514
15.063,1839.987,177.996,0.514
15.113,1848.326,177.32,0.513
15.163,1856.63,176.646,0.513
15.213,1864.9,175.974,0.513
15.263,1873.136,175.304,0.513
15.313,1881.337,174.636,0.512
15.363,1889.504,173.971,0.512
15.413,1897.637,173.307,0.512
15.463,1905.736,172.645,0.511
15.513,1913.802,171.985,0.511
15.563,1921.833,171.327,0.511
15.613,1929.83,170.671,0.511
15.663,1937.794,170.017,0.51
15.713,1945.725,169.365,0.51
15.763,1953.622,168.715,0.51
15.813,1961.485,168.067,0.51
15.863,1969.315,167.42,0.509
15.913,1977.112,166.776,0.509
15.963,1984.876,166.133,0.509
16.013,1992.607,165.492,0.509
16.063,2000.305,164.853,0.508
16.113,2007.97,164.216,0.508
16.163,2015.602,163.58,0.508
16.213,2023.201,162.947,0.508
16.263,2030.768,162.315,0.507
16.313,2038.302,161.684,0.507
16.363,2045.804,161.056,0.507
16.413,2053.273,160.429,0.507
16.463,2060.71,159.805,0.506
16.513,2068.114,159.181,0.506
16.563,2075.486,158.56,0.506
16.613,2082.826,157.94,0.506
16.663,2090.134,157.322,0.505
16.713,2097.41,156.705,0.505
16.763,2104.655,156.091,0.505
16.813,2111.867,155.478,0.505
16.863,2119.047,154.866,0.505
16.913,2126.196,154.256,0.504
16.963,2133.313,153.648,0.504
17.013,2140.398,153.041,0.504
17.063,2147.452,152.436,0.504
17.113,2154.475,151.833,0.503
17.163,2161.466,151.231,0.503
17.213,2168.426,150.631,0.503
17.263,2175.354,150.032,0.503
17.313,2182.252,149.435,0.503
17.363,2189.118,148.839,0.502
17.413,2195.953,148.245,0.502
17.463,2202.757,147.653,0.502
17.513,2209.53,147.062,0.502
17.563,2216.273,146.472,0.502
17.613,2222.984,145.884,0.501
17.663,2229.665,145.298,0.501
17.713,2236.315,144.713,0.501
17.763,2242.934,144.129,0.501
17.813,2249.523,143.547,0.501
17.863,2256.082,142.967,0.5
17.913,2262.609,142.388,0.5
17.963,2269.107,141.81,0.5
18.013,2275.574,141.234,0.5
18.063,2282.011,140.659,0.5
18.113,2288.417,140.086,0.5
18.163,2294.794,139.514,0.499
18.213,2301.14,138.943,0.499
18.263,2307.456,138.374,0.499
18.313,2313.743,137.807,0.499
18.363,2319.999,137.24,0.499
18.413,2326.225,136.675,0.498
18.463,2332.422,136.112,0.498
18.513,2338.589,135.55,0.498
18.563,2344.726,134.989,0.498
18.613,2350.833,134.43,0.498
18.663,2356.911,133.872,0.498
18.713,2362.959,133.315,0.497
18.763,2368.978,132.76,0.497
18.813,2374.967,132.206,0.497
18.863,2380.926,131.653,0.497
18.913,2386.856,131.102,0.497
18.963,2392.757,130.552,0.497
19.013,2398.629,130.004,0.496
19.063,2404.471,129.456,0.496
19.113,2410.285,128.91,0.496
19.163,2416.069,128.366,0.496
19.213,2421.824,127.822,0.496
19.263,2427.549,127.28,0.496
19.313,2433.246,126.74,0.496
19.363,2438.914,126.2,0.495
19.413,2444.553,125.662,0.495
19.463,2450.163,125.125,0.495
19.513,2455.745,124.59,0.495
19.563,2461.297,124.056,0.495
19.613,2466.821,123.523,0.495
19.663,2472.316,122.991,0.494
19.713,2477.783,122.461,0.494
19.763,2483.22,121.932,0.494
19.813,2488.63,121.404,0.494
19.863,2494.01,120.877,0.494
19.913,2499.363,120.352,0.494
19.963,2504.686,119.828,0.494
20.013,2509.982,119.305,0.494
20.063,2515.249,118.784,0.493
20.113,2520.488,118.263,0.493
20.163,2525.698,117.745,0.493
20.213,2530.88,117.227,0.493
20.263,2536.035,116.71,0.493
20.313,2541.16,116.195,0.493
20.363,2546.258,115.681,0.493
20.413,2551.328,115.169,0.492
20.463,2556.37,114.657,0.492
20.513,2561.383,114.147,0.492
20.563,2566.369,113.638,0.492
20.613,2571.327,113.13,0.492
20.663,2576.257,112.624,0.492
20.713,2581.159,112.119,0.492
20.763,2586.033,111.615,0.492
20.813,2590.879,111.112,0.491
20.863,2595.698,110.611,0.491
20.913,2600.489,110.111,0.491
20.963,2605.252,109.612,0.491
21.013,2609.988,109.114,0.491
21.063,2614.696,108.618,0.491
21.113,2619.376,108.122,0.491
21.163,2624.029,107.628,0.491
21.213,2628.655,107.136,0.491
21.263,2633.253,106.644,0.49
21.313,2637.823,106.154,0.49
21.363,2642.366,105.665,0.49
21.413,2646.882,105.178,0.49
21.463,2651.37,104.691,0.49
21.513,2655.832,104.206,0.49
21.563,2660.266,103.723,0.49
21.613,2664.672,103.24,0.49
21.663,2669.052,102.759,0.49
21.713,2673.404,102.279,0.489
21.763,2677.729,101.8,0.489
21.813,2682.027,101.323,0.489
21.863,2686.298,100.846,0.489
21.913,2690.542,100.372,0.489
21.963,2694.758,99.898,0.489
22.013,2698.948,99.426,0.489
22.063,2703.111,98.955,0.489
22.113,2707.247,98.485,0.489
22.163,2711.356,98.017,0.488
22.213,2715.438,97.55,0.488
22.263,2719.494,97.084,0.488
22.313,2723.522,96.62,0.488
22.363,2727.524,96.157,0.488
22.413,2731.499,95.695,0.488
22.463,2735.447,95.234,0.488
22.513,2739.368,94.775,0.488
22.563,2743.263,94.318,0.488
22.613,2747.131,93.861,0.488
22.663,2750.973,93.406,0.488
22.713,2754.788,92.953,0.487
22.763,2758.576,92.5,0.487
22.813,2762.338,92.05,0.487
22.863,2766.073,91.6,0.487
22.913,2769.782,91.152,0.487
22.963,2773.465,90.705,0.487
23.013,2777.12,90.26,0.487
23.063,2780.75,89.816,0.487
23.113,2784.353,89.374,0.487
23.163,2787.93,88.933,0.487
23.213,2791.48,88.493,0.487
23.263,2795.004,88.055,0.487
23.313,2798.502,87.619,0.486
23.363,2801.973,87.184,0.486
23.413,2805.419,86.75,0.486
23.463,2808.838,86.318,0.486
23.513,2812.23,85.887,0.486
23.563,2815.597,85.458,0.486
23.613,2818.937,85.03,0.486
23.663,2822.252,84.604,0.486
23.713,2825.54,84.179,0.486
23.763,2828.802,83.756,0.486
23.813,2832.038,83.335,0.486
23.863,2835.248,82.915,0.486
23.913,2838.432,82.497,0.486
23.963,2841.59,82.08,0.485
24.013,2844.722,81.665,0.485
24.063,2847.828,81.252,0.485
24.113,2850.908,80.84,0.485
24.163,2853.963,80.43,0.485
24.213,2856.991,80.021,0.485
24.263,2859.993,79.615,0.485
24.313,2862.97,79.209,0.485
24.363,2865.921,78.806,0.485
24.413,2868.846,78.404,0.485
24.463,2871.745,78.005,0.485
24.513,2874.618,77.606,0.485
24.563,2877.466,77.21,0.485
24.613,2880.287,76.815,0.485
24.663,2883.084,76.423,0.484
24.713,2885.854,76.032,0.484
24.763,2888.599,75.643,0.484
24.813,2891.318,75.255,0.484
24.863,2894.011,74.87,0.484
24.913,2896.679,74.487,0.484
24.963,2899.321,74.105,0.484
25.013,2901.938,73.726,0.484
25.063,2904.529,73.348,0.484
25.113,2907.094,72.972,0.484
25.163,2909.634,72.599,0.484
25.213,2912.149,72.227,0.484
25.263,2914.638,71.857,0.484
25.313,2917.101,71.49,0.484
25.363,2919.539,71.124,0.484
25.413,2921.952,70.761,0.484
25.463,2924.339,70.4,0.484
25.513,2926.701,70.041,0.484
25.563,2929.037,69.684,0.483
25.613,2931.348,69.329,0.483
25.663,2933.633,68.976,0.483
25.713,2935.893,68.626,0.483
25.763,2938.128,68.278,0.483
25.813,2940.338,67.932,0.483
25.863,2942.522,67.589,0.483
25.913,2944.681,67.248,0.483
25.963,2946.815,66.909,0.483
26.013,2948.923,66.573,0.483
26.063,2951.006,66.239,0.483
26.113,2953.064,65.908,0.483
26.163,2955.097,65.579,0.483
26.213,2957.104,65.253,0.483
26.263,2959.087,64.929,0.483
26.313,2961.044,64.608,0.483
26.363,2962.976,64.289,0.483
26.413,2964.882,63.973,0.483
26.463,2966.764,63.66,0.483
26.513,2968.621,63.349,0.483
26.563,2970.452,63.041,0.483
26.613,2972.258,62.736,0.482
26.663,2974.04,62.433,0.482
26.713,2975.796,62.134,0.482
26.763,2977.527,61.837,0.482
26.813,2979.233,61.543,0.482
26.863,2980.914,61.252,0.482
26.913,2982.571,60.964,0.482
26.963,2984.202,60.679,0.482
27.013,2985.808,60.397,0.482
27.063,2987.389,60.118,0.482
27.113,2988.945,59.842,0.482
27.163,2990.476,59.569,0.482
27.213,2991.983,59.3,0.482
27.263,2993.464,59.033,0.482
27.313,2994.92,58.77,0.482
27.363,2996.352,58.51,0.482
27.413,2997.759,58.254,0.482
27.463,2999.14,58,0.482
27.513,3000.497,57.75,0.482
27.563,3001.829,57.504,0.482
27.613,3003.136,57.261,0.482
27.663,3004.419,57.021,0.482
27.713,3005.676,56.785,0.482
27.763,3006.909,56.553,0.482
27.813,3008.117,56.324,0.482
27.863,3009.3,56.098,0.482
27.913,3010.458,55.877,0.482
27.963,3011.592,55.659,0.482
28.013,3012.701,55.444,0.482
28.063,3013.785,55.234,0.482
